BALANCE,PURCHASES,CREDIT_LIMIT
0.2618476354771637,0.0,0.26544240400667785
0.06546318791265467,0.00863996156573151,0.06510851419031721
0.3489026575144555,0.0913293081485013,0.2988313856427379
0.008203309160819341,0.027627893148328992,0.18196994991652757
0.17819285541132984,0.0,0.13856427378964944
0.2795229408864838,0.05734552729561046,0.2821368948247079
0.3391542874957688,0.0,0.2320534223706177
0.009207602541332347,0.03076902998945546,0.16527545909849753
0.03571864768283239,0.021320945514000225,0.0984974958263773
0.01175035382402847,0.04710033142623397,0.21535893155258767
0.0937674710171305,0.0,0.05843071786310518
0.0028846731764787413,0.01009388948557257,0.2320534223706177
0.13982095669843198,0.0,0.0984974958263773
0.4466110576364992,0.13711906527728526,0.5659432387312188
0.0768951308832991,0.02394780378376075,0.2988313856427379
0.1110194454731731,0.11380299623344986,0.2821368948247079
0.1510463432767251,0.0,0.10517529215358933
0.7469417588483902,0.0,0.6327212020033389
0.12565773916208905,0.2541302870314728,0.09181969949916528
0.0030170027287770786,0.0,0.03839732888146912
0.22295983819171455,0.03991266644466907,0.16527545909849753
0.5864177270366928,0.003071805074962933,0.5659432387312188
0.003644648427113057,0.0,0.43238731218697835
0.006125783763661278,0.01849526820891782,0.16527545909849753
0.24354431541772073,0.025920292531113137,0.16527545909849753
0.0012752608990101264,0.005110159000170679,0.0984974958263773
0.49120371731412754,0.01623851922029496,0.43238731218697835
0.01213607695348303,0.00897234620939784,0.13188647746243742
0.08205755254453183,0.027133598438974893,0.06510851419031721
0.13101141658657345,0.11198691179388401,0.5659432387312188
0.03708069900217121,0.01830888810811351,0.03839732888146912
1.0,0.448819596093522,0.5993322203672788
0.11737053343164879,0.014694256087482009,0.08180300500834727
0.049736066721136125,0.0040183876000544055,0.0317195325542571
0.04012165082938934,0.0,0.24874791318864775
0.2808263212574136,0.0,0.2320534223706177
0.556550472843905,0.042506082333103656,0.7161936560934892
0.11361986104248566,0.1178509517926034,0.21535893155258767
0.1605512948071518,0.020901488328710877,0.24874791318864775
0.0010163534198429946,0.014064152683231114,0.33222036727879806
0.013905879756409232,0.000584222088407382,0.2988313856427379
0.05819537186626447,0.01926933698643769,0.048414023372287146
0.04760631873488821,0.021191050410923264,0.4490818030050084
0.40327538529447116,0.08278885805891038,0.2320534223706177
0.08002417527964467,0.08310370584407653,0.21535893155258767
0.002583936247954287,0.017745669466514492,0.26544240400667785
0.7180055728166692,0.19968017664102683,0.6661101836393991
0.005590253658270919,0.050227194080209106,0.13188647746243742
0.006288926776574376,0.03791509591132222,0.6661101836393991
0.30652013766579456,0.07113622733641424,0.2621035058430718
0.09108320031044295,0.0,0.05843071786310518
0.14523594796550177,0.14851904288720313,0.36560934891485813
0.054947371553442086,0.006015550299482642,0.03839732888146912
0.1437456157437107,0.0,0.0984974958263773
0.21082754580345817,0.0,0.2821368948247079
0.045768137130017296,0.013218305136036064,0.03839732888146912
0.08454699827589765,0.011362049055487234,0.13188647746243742
0.006017590883926226,0.00958368925339272,0.0317195325542571
0.30460248559993675,0.0,0.21535893155258767
0.043223123300112146,0.00268436285228439,0.26544240400667785
0.03128041846270114,0.10355188677225352,0.4991652754590985
0.05924047443364295,0.018854162057293733,0.0317195325542571
0.018349974238700283,0.04028175614101021,0.13188647746243742
0.04415259981178229,0.0,0.13188647746243742
0.051249010499244095,0.2084306611987014,0.3489148580968281
0.001213617593926702,0.006117508779134891,0.4156928213689483
0.11488296732741939,0.0,0.0984974958263773
0.6286784608681648,0.11653854224251967,0.4657762938230384
0.08446358865331914,0.0,0.05843071786310518
0.09835176429026625,0.015632478017241994,0.07512520868113524
0.15403135710839463,0.0,0.0984974958263773
0.01768615582661601,0.07210095847088382,0.6661101836393991
0.0019028539799691507,0.005222517244747456,0.17529215358931555
0.04743429278498093,0.055006191938469284,0.08180300500834727
0.0,0.0004690090064003416,0.16527545909849753
0.15130140322835522,0.0023858284238626073,0.14858096828046746
0.0002870324648837718,0.004013289676071793,0.3989983305509182
0.006167191591342389,0.013330663380612841,0.33222036727879806
0.008849523857058991,0.04096793670906984,0.03839732888146912
0.08958682801287143,0.003013484824601847,0.1986644407345576
0.04592642353803259,0.010533126615914453,0.028380634390651086
0.04521319866928491,0.01977097270632675,0.07846410684474125
0.05074015183766011,0.006350993697538539,0.048414023372287146
0.0020277983000718137,0.005717831538898078,0.20367278797996663
0.009960961183070865,0.0013487067688399388,0.1986644407345576
0.002122405131520505,0.0016150223176916111,0.13188647746243742
0.2868695751379336,0.029635659529641062,0.5492487479131887
0.20920520493235337,0.015427133639222367,0.13188647746243742
0.29348346410393394,0.07152081472166252,0.3823038397328882
0.014764917931679432,0.06451300449820421,0.26544240400667785
0.006839814644503644,0.027389922056820646,0.4991652754590985
0.10364966666503109,0.017801950547282532,0.26544240400667785
0.2992437332767063,0.0009696251414928801,0.1986644407345576
0.002263487127617686,0.007544927494266366,0.7662771285475793
0.029750665638175144,0.00827393062377994,0.06510851419031721
0.0012879837492502078,0.005335283323242843,0.13188647746243742
0.4384857854019627,0.04056479288052485,0.4657762938230384
0.23944473331606111,0.22121931330148287,0.24874791318864775
0.0001405823935778788,0.0008847956864222097,0.13188647746243742
0.08248022462532564,0.01315916921783776,0.05843071786310518
0.37818014936504246,0.020128643052946836,0.3489148580968281
0.3396438561123404,0.029856297679608533,0.3823038397328882
0.003365039265880341,0.018903102127526814,0.16527545909849753
0.2959523012051224,0.008026579352143586,0.33222036727879806
0.19274690190564892,0.019688182420849125,0.24874791318864775
0.12909511996955192,0.0,0.24874791318864775
0.04032974572863687,0.006859970427962563,0.1986644407345576
0.003972427064039595,0.011011515802442803,0.13188647746243742
0.0001277758911606638,0.0007341010534961869,0.24874791318864775
0.05890472793997252,0.017914512708818612,0.048414023372287146
0.0003974182079364128,0.0029417060549266644,0.3823038397328882
0.1078310485180863,0.010070439035252553,0.06510851419031721
0.12720129774658323,0.09157278499791087,0.2821368948247079
0.4751119073934838,0.22815493692134742,0.33222036727879806
0.16075154635644265,0.037300490195978475,0.2320534223706177
0.002186739799681424,0.0015495649737548678,0.08848080133555927
0.28522729858244544,0.03719771604848901,0.4824707846410685
0.34508408465836427,0.19015705072454753,0.2821368948247079
0.0014945870876444435,0.0020391695930449634,0.13188647746243742
0.21942943920899563,0.02919866548585153,0.13188647746243742
0.15853581474964598,0.046093593398147656,0.2821368948247079
5.490607531450951e-05,0.0,0.03839732888146912
0.14301052362872688,0.21228754656698662,0.649415692821369
0.056240700167441315,0.020202053158296453,0.045075125208681135
0.014682910336393627,0.06188716581324021,0.0951585976627713
0.06595035881522253,0.021183097649510384,0.1886477462437396
0.11709505132120406,0.0009308809192250259,0.08180300500834727
0.12411237094942403,0.05387445281432933,0.0984974958263773
0.21080497063820136,0.02425633014318845,0.26544240400667785
0.4003134710689203,0.006117508779134891,0.3989983305509182
0.17967479001528625,0.002583423957428664,0.3489148580968281
0.00256778108534647,0.005038584147454801,0.18196994991652757
0.0984457621359659,0.006139939644658386,0.0634390651085142
0.1688540479747473,0.022679644213846085,0.23873121869782973
0.012457788785841825,0.04914541461109876,0.13188647746243742
0.06684440613553988,0.10909944765013233,0.26544240400667785
0.02932692524608717,0.012847380187061183,0.18196994991652757
0.14778066215992497,0.06519714589667079,0.0984974958263773
0.00042330270163197303,0.0027120955587498015,0.0984974958263773
0.022888146332954058,0.03356799417286897,0.3989983305509182
0.00033557404310563397,0.0016244024978196178,0.048414023372287146
0.5047600262800378,0.006523711362069448,0.3989983305509182
0.4168724135986122,0.07499086961814715,0.4156928213689483
0.1231140698584509,0.021240602232034257,0.13188647746243742
0.05232762534706884,0.013783970781146737,0.0317195325542571
0.001024413435765076,0.003938452152007043,0.06510851419031721
0.00974840950797556,0.034731748259619735,0.3823038397328882
0.2801693065557362,0.0,0.1986644407345576
0.0011652114450612914,0.0047749195190740865,0.048414023372287146
0.0003083404020560779,0.0006052255352157452,0.33222036727879806
0.05511152836982771,0.02697148445632782,0.36560934891485813
0.29250378604607497,0.032787400052651364,0.4490818030050084
0.08762168199021916,0.0,0.05843071786310518
0.11681850336754573,0.06490676814662119,0.2988313856427379
0.15248438038986784,0.06146526162443921,0.14858096828046746
0.1072029192860108,0.14933613814313626,0.0984974958263773
0.40726997719224706,0.1740133528903292,0.33222036727879806
0.03225640285421523,0.00833877621683877,0.2988313856427379
0.4252100937819359,0.0815651523861241,0.24874791318864775
0.05683570838860714,0.06077663405286792,0.1986644407345576
0.14360364555368757,0.011434235659081025,0.24874791318864775
0.004238209250313831,0.011621227510763247,0.31552587646076796
0.1341441286556495,0.1261587326316279,0.36393989983305514
0.02814384925632763,0.09279873375724952,0.2821368948247079
0.20507995290246947,0.0030750677463118052,0.24874791318864775
0.008206543186544981,0.02824453803326579,0.4657762938230384
0.269457661500101,0.6635412994037264,0.3823038397328882
0.276517638960035,0.008365489338507658,0.5492487479131887
0.00013464781511309868,0.00097778181986506,0.048414023372287146
0.09836007710065206,0.00258097695391701,0.06844741235392322
0.0016869592635049338,0.007766993062948962,0.1886477462437396
0.07737673096046623,0.00844216211520615,0.3489148580968281
0.07902200812427425,0.040987308820203766,0.2821368948247079
0.40146262670474425,0.0957012877559897,0.4490818030050084
0.05930417280963165,0.01017464060145715,0.0317195325542571
0.03512848918744621,0.0045718182276068085,0.31552587646076796
0.1208931163708342,0.058250306844044517,0.08180300500834727
0.014320723295729674,0.0,0.0984974958263773
0.22299003977840093,0.0,0.2320534223706177
0.12711986143317755,0.0,0.0984974958263773
0.15414081858153536,0.008353050403990083,0.16527545909849753
0.0043663119258425444,0.017197132845985397,0.21535893155258767
0.2872347587959787,0.0,0.1986644407345576
0.01471092152784294,0.0456058240314913,0.33222036727879806
0.3040953888853078,0.00947214667665316,0.1986644407345576
0.18934452609475738,0.036276827060269905,0.16527545909849753
0.20964306237763364,0.0,0.13188647746243742
0.00219676309491706,0.009305954354819996,0.1986644407345576
0.03335009258053731,0.11742986327163962,0.0951585976627713
0.07988011509800201,0.005015949364972001,0.1986644407345576
0.29129088020457067,0.0,0.3989983305509182
0.13144404768748372,0.014965465643356986,0.0984974958263773
0.010053527174461731,0.03346420044058298,0.015025041736227047
0.1901840932674493,0.013758888995152284,0.13188647746243742
0.14506429312038782,0.05510794650116222,0.36560934891485813
0.22783045180972522,0.0,0.26544240400667785
0.020420684320221635,0.03220154662856954,0.08848080133555927
0.4863332090358955,0.0,0.36560934891485813
0.01092949275899193,0.044074203750155236,0.14858096828046746
0.008879221115114336,0.03022436779115315,0.1986644407345576
0.007032010798959392,0.029487411900226693,0.11519198664440736
0.08472075466534862,0.0,0.14858096828046746
0.02976970215355089,0.008096726786144332,0.06844741235392322
0.002794099398707521,0.010158531161672096,0.4991652754590985
0.0698397240985049,0.04096936412778497,0.08180300500834727
0.02709137384966861,0.10927950632519821,0.1986644407345576
0.0486811540061598,0.0,0.0317195325542571
0.098343434570903,0.0,0.18196994991652757
0.009735596441514314,0.0,0.0317195325542571
0.25331029219796847,0.0,0.2320534223706177
0.052202832735151826,0.0025734320264227443,0.0634390651085142
0.0021051792945626716,0.004588131584351168,0.048414023372287146
2.5138398194798412e-05,0.014987284758002569,0.1986644407345576
0.24850806630900238,0.000304855854160222,0.1886477462437396
0.48347133887576993,0.017842326105224824,0.4156928213689483
0.3528502659280131,0.0,0.24874791318864775
0.11726397064035227,0.009078383028236178,0.26544240400667785
0.09807468617189961,0.0,0.14858096828046746
0.0030374586530341353,0.014056811672696153,0.048414023372287146
0.22023858209011532,0.040923482811941456,0.6994991652754592
0.12917315763100765,0.013825569840844853,0.08180300500834727
0.04466858818045591,1.0195847965224817e-06,0.0317195325542571
0.018547269079997705,0.06292245221562914,0.2821368948247079
0.1401639036333305,0.0,0.0984974958263773
0.00485428085862754,0.022023031604885605,0.1986644407345576
0.03710921856570265,0.05548906729810233,0.21535893155258767
0.018973729821981616,0.06313187493283486,0.4657762938230384
0.12204323602842072,0.0,0.07512520868113524
0.1534667144174789,0.0014492378297770556,0.31552587646076796
0.005165363823304556,0.0013254602354792263,0.03839732888146912
0.026162106337160426,0.09760709565764952,0.2988313856427379
0.0008892121404592668,0.003556719604189025,0.08180300500834727
0.17621208192269752,0.004952735107587608,0.4490818030050084
0.04768027151297481,0.004423774515151744,0.10517529215358933
0.05946426186167497,0.04580586656856902,0.1986644407345576
0.0658856257358451,0.007376288168921547,0.048414023372287146
0.0042186657281771105,0.00672925965704838,0.05843071786310518
0.013697263409503859,0.05820014327205561,0.31552587646076796
0.0009114548500139674,0.007952761412875358,0.06510851419031721
0.09965122183094594,0.008608966187917228,0.18196994991652757
0.054205411032833446,0.02050425809198572,0.0984974958263773
0.18571524939846892,0.04349406000093394,0.36560934891485813
0.0011332304248066135,0.005805923665317621,0.16527545909849753
0.22115785261607632,0.0,0.3489148580968281
0.09098895397629245,0.0661539242697275,0.3823038397328882
0.46943213256754246,0.050778789455127774,0.31552587646076796
0.0019202664983392318,0.022396403557372137,0.1585976627712855
0.0021926416104384007,0.012972177366155536,0.2821368948247079
0.10172935364074777,0.06156110259531231,0.16527545909849753
0.0052488764751181865,0.024938432372061992,0.649415692821369
0.26968267740210156,0.002246757057616941,0.1986644407345576
0.011284722910717509,0.0,0.0984974958263773
0.08104167945517486,0.0,0.05843071786310518
0.03160825449562869,0.02006073870549844,0.07846410684474125
0.06622108671985634,0.0,0.048414023372287146
0.00447851716938828,0.008630581385603504,0.36560934891485813
0.09996716691431773,0.12397131540916856,0.24207011686143576
0.04269615024005791,0.008959703357920961,0.03839732888146912
0.06718037249842916,0.024617874912035324,0.03839732888146912
0.012480574630655841,0.005284100166457414,0.07512520868113524
0.3018284575775308,0.03319135954903357,0.18196994991652757
0.4075452435819487,0.0,0.26544240400667785
0.3354546030777818,0.0,0.26544240400667785
0.022389829631108877,0.11725143593224818,0.3989983305509182
0.4624692826369899,0.030402795130544582,0.2988313856427379
0.014857549458485903,0.0,0.0984974958263773
0.059245978988455156,0.10336305966793755,0.14858096828046746
0.10741619095796781,0.021763649232650287,0.06510851419031721
0.00044742057477315336,0.0013075155430604308,0.2320534223706177
0.5922843230102507,0.13979710670383122,0.6160267111853089
0.007532573034011469,0.033258856062563354,0.08180300500834727
0.012667237295993294,0.0036890617107776433,0.045075125208681135
0.08026888824989992,0.0,0.05175292153589316
0.655077391822538,0.002791215338959946,0.4657762938230384
0.029729716202831644,0.0,0.06510851419031721
0.056587637673524344,0.006998633960289619,0.048414023372287146
9.652211447229003e-05,0.00033646298285241896,0.1986644407345576
0.026631342643552137,0.116399470876274,0.13188647746243742
0.042893377445445635,0.0008625687378580196,0.1986644407345576
0.08016046883187726,0.0009516804490740846,0.05843071786310518
0.41784169100747226,0.0,0.2988313856427379
0.004158449446266068,0.01425624245889595,0.08180300500834727
0.02614632170171008,0.005003918264373036,0.13188647746243742
0.035811284355849377,0.001998386201184064,0.13188647746243742
0.08061949720960283,0.0174830244229303,0.21702838063439067
0.07921560620099799,0.0560184357244568,0.16527545909849753
0.5886304258450977,0.22731296379637914,0.36560934891485813
0.010573383130390877,0.012235017558269782,0.0317195325542571
0.13139979006695837,0.0,0.33222036727879806
0.23860506878546814,0.005202329465776311,0.2821368948247079
0.04822431087746074,0.024909068329922145,0.03839732888146912
0.26606665781672495,0.0,0.43238731218697835
0.11864808008832764,0.015918573511146204,0.11519198664440736
0.022989376022268467,0.031242117335041886,0.16527545909849753
0.10634606635976712,0.015871468693546865,0.06510851419031721
0.19800099805606836,0.019658818378709274,0.1986644407345576
0.007390101298512005,0.033995608036530504,0.43238731218697835
0.2900782031593851,0.0,0.26544240400667785
0.1732221013677275,0.022203090279951477,0.2988313856427379
0.007913587433352165,0.013226869648326851,0.08180300500834727
0.09845243671849858,0.0,0.06844741235392322
0.15883038630791751,0.0,0.14858096828046746
0.008120599790458071,0.038701807540318975,0.4490818030050084
0.06942433542845576,0.0,0.20534223706176963
0.0032708440787609333,0.02576062555197772,0.31552587646076796
0.000870735406758496,0.004078339186089927,0.03839732888146912
0.24491883369460712,0.006933176616352876,0.1986644407345576
0.016700731289538022,0.026052022886823845,0.2320534223706177
0.035793230346584215,0.08395750615268445,0.1986644407345576
0.4902193060553985,0.004613213370345621,0.4991652754590985
0.33633930099387993,0.08097134620062942,0.24874791318864775
0.007005436292955273,0.027465575248722618,0.26544240400667785
0.07370621746922794,0.02142820583459439,0.16527545909849753
0.024674442845623028,0.027834461028104447,0.06510851419031721
0.076270907677521,0.0,0.048414023372287146
0.19624788745957644,0.0,0.14858096828046746
0.3167933884423724,0.1540282673767327,0.4490818030050084
0.08889057240572848,0.011626529351705163,0.2988313856427379
0.1855919761789519,0.01154740957149502,0.13188647746243742
0.03437324382940372,0.0,0.26544240400667785
0.08657823807799885,0.0,0.05843071786310518
0.3582853504690353,0.002800595519087953,0.33222036727879806
0.4540773367664873,0.0,0.33222036727879806
0.2654805459757155,0.0,0.2988313856427379
0.222943829906156,0.006786764239572247,0.16527545909849753
0.028457261406388677,0.028094047317299073,0.08180300500834727
0.2549653662237492,0.0,0.1986644407345576
0.05154840447687212,0.0,0.048414023372287146
0.3706142674834374,0.007355284722113184,0.26544240400667785
0.22392880499001108,0.004540007181955306,0.14858096828046746
0.23648364458468765,0.033335121005343235,0.43238731218697835
0.05089993138189927,0.0,0.03839732888146912
0.23520889337056847,0.01548035596560084,0.1986644407345576
0.0019825482486013064,0.0049625231216342235,0.05843071786310518
0.38789322766971457,0.0,0.3489148580968281
0.06647043096450589,0.0,0.08180300500834727
0.03144375377584818,0.010583290187903362,0.14858096828046746
0.165095102527049,0.06231437184298313,0.14858096828046746
0.2930467731680465,0.05037564562658278,0.31552587646076796
0.030280510493749198,0.03408675891733961,0.05843071786310518
0.0027211051285865352,0.018421042435730985,0.4991652754590985
0.05443409087918752,0.0,0.03839732888146912
0.001109544518275038,0.004679894216038191,0.10350584307178633
0.0806048508844122,0.03010201761557045,0.08180300500834727
0.2622492245311899,0.05111973861108488,0.2821368948247079
0.2468136534947315,0.05240665854125556,0.14858096828046746
0.5041748390240144,0.004860156808063366,0.4991652754590985
0.06342905058398104,0.02737299694919837,0.13188647746243742
0.00459183037105413,0.01603439834403116,0.24874791318864775
0.006479713867082213,0.029581825452384677,0.1986644407345576
0.020745161978173415,0.025274691437955105,0.048414023372287146
0.09008280171858393,0.0019728965812710023,0.05843071786310518
0.07835052942029322,0.08373136224481577,0.3989983305509182
0.03343302276533979,0.04123975801582273,0.1986644407345576
0.011750819030957049,0.0745128882655374,0.08180300500834727
0.05895054396957557,0.018020753444616257,0.0984974958263773
0.04227932656495884,0.016222409780509903,0.05509181969949917
0.045633309932708914,0.0,0.03839732888146912
0.2341029628573999,0.0,0.24874791318864775
0.1087042023287153,0.028192947042561752,0.07846410684474125
0.0027427022512826796,0.01153150404866927,0.2821368948247079
0.33747796970291016,0.09100528410016645,0.3923205342237062
0.010848887348535893,0.03520972961222948,0.1986644407345576
0.3051360864540178,0.004424998016907571,0.2988313856427379
0.2033596224066964,0.0,0.13188647746243742
0.13639559775381901,0.035659570424455195,0.21535893155258767
0.07779350369858361,0.0,0.05843071786310518
0.059629710009314774,0.0010395686585343224,0.03839732888146912
0.18016891077013725,0.00770887672954718,0.3756260434056762
0.2154371246143997,0.03024333206836846,0.16527545909849753
0.007926869015020179,0.13066325826266423,0.4824707846410685
0.1664923921553402,0.0,0.11519198664440736
0.04785355413598377,0.0014274187151314746,0.2821368948247079
0.0024026048991789726,0.009175447500865118,0.2320534223706177
0.023979695393236692,0.06842086910631558,0.21535893155258767
0.010399310143968202,0.0,0.33222036727879806
0.024882476200393727,0.0,0.0984974958263773
0.015008716871931433,0.06566309614868157,0.4991652754590985
0.01072981643000764,0.13373995734465047,0.2320534223706177
0.1937799085677608,0.0,0.13188647746243742
0.017194958539439417,0.08778727056538221,0.31552587646076796
0.36002709870530925,0.00534466350337085,0.43238731218697835
0.008173245103983533,0.03317382269053338,0.43238731218697835
0.2238606162827815,0.07183117633372398,0.1986644407345576
0.5382364754478791,0.0,0.5993322203672788
0.04270227318033021,0.16709057603890082,0.1986644407345576
0.047885698784728065,0.032724593629185575,0.14858096828046746
0.1871139522916962,0.014476064941026196,0.2320534223706177
0.655258208655286,0.0035481550918982367,0.4657762938230384
0.1082426283622021,0.0,0.14858096828046746
0.08172897304172114,0.0,0.05509181969949917
0.006627427070509118,0.018617618384500517,0.24874791318864775
0.1321606391756465,0.012370010585329359,0.09015025041736228
0.06301178795812953,0.029506987928319926,0.07846410684474125
0.7078291305569329,0.8370872746233298,0.5659432387312188
0.004204280336864807,0.014830268699338105,0.6661101836393991
0.04410501474605665,0.038130024386429165,0.13188647746243742
0.006730781619644951,0.0037304568535164563,0.16527545909849753
0.0025015204216420933,0.007734162432500937,0.08180300500834727
0.08030222849988024,0.017841510437387607,0.048414023372287146
0.13880818047253657,0.5383895087171442,0.5492487479131887
0.15358590249106502,0.0,0.0984974958263773
0.2644979195593271,0.03572931002453733,0.34223706176961605
0.0016826230560179256,0.00816503896751134,0.14858096828046746
0.1338607225887874,0.2808268914266581,0.4824707846410685
0.1952727848554813,0.02391293398371968,0.31552587646076796
0.25806280038955937,0.03371970839059152,0.16527545909849753
0.06257288677733594,0.0864361167930306,0.3489148580968281
0.005168312339371017,0.018502813136412086,0.33222036727879806
0.08060076857414832,0.0,0.0984974958263773
0.03545198901288675,0.0,0.4156928213689483
0.002280463373365278,0.011609808161042196,0.5492487479131887
0.09843974143724343,0.006235372781612889,0.048414023372287146
0.8012453331642408,0.010793324655986992,0.6327212020033389
0.23615928313657136,0.04080765797905651,0.14858096828046746
0.05178501510624938,0.0,0.0984974958263773
0.013548038848066862,0.02080911394614594,0.21535893155258767
0.2367116782665473,0.0969486477960553,0.31552587646076796
0.05868968917484997,0.0,0.03839732888146912
0.26694115021972514,0.006769023464112757,0.26544240400667785
0.19164695743305038,0.030383626936369958,0.4156928213689483
0.004067386778495404,0.011384276004051423,0.26544240400667785
0.07154378868311927,0.030127507235483512,0.048414023372287146
0.009931174916578458,0.02143371159249561,0.0984974958263773
0.1246991705447109,0.04572348411701001,0.0934891485809683
0.05839742290884219,0.003655007578573793,0.13188647746243742
